ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID 2 Digit Course,2 Digit Course,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation
"1520XX","Miscellaneous mathematical science occupations, including mathematicians & statisticians",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",10006,2455.785747109199,124426.6597041775,24986.786136826642,4.46666993380121,96,"miscellaneous-mathematical-science-occupations-including-mathematicians-statisticians"
"119041","Architectural & engineering managers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",9960,2450.1347010731843,230849.12550200804,37696.53838445965,4.087948047488043,105,"architectural-engineering-managers"
"436010","Secretaries & administrative assistants",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",9955,2449.516201654329,38336.472727272725,6149.878108429211,0.24595940679699538,109,"secretaries-administrative-assistants"
"291141","Registered nurses",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",9709,2419.0670563950516,69163.12843753218,7891.3191867747,0.2121575921530123,90,"registered-nurses"
"413091","Sales representatives of services, except advertising, insurance, financial services, and travel",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",9699,2417.8210304158483,112181.90957830704,25211.101604321833,1.0677319445809608,91,"sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel"
"291141","Registered nurses",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",9639,2410.330402958513,67356.33841684822,10964.198163990302,0.22267819076621315,97,"registered-nurses"
"131199","Business operations specialists, all other",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",9554,2399.6800010824977,106104.65229223362,20394.893327168484,2.3435710711164743,96,"business-operations-specialists-all-other"
"152031","Operations research analysts",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",9542,2398.1726038452975,91257.57105428631,9472.78998776305,4.907825810072468,85,"operations-research-analysts"
"271020","Designers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",9508,2393.8952569509856,80439.24242742953,18444.90015115675,0.9488724715245405,90,"designers"
"414010","Sales representatives, wholesale & manufacturing",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",9495,2392.2557225647424,119505.57535545023,24983.44969828622,0.5987398468565219,103,"sales-representatives-wholesale-manufacturing"
"519061","Inspectors, testers, sorters, samplers, & weighers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",9477,2389.9919265777526,60751.76268861454,8537.767274587177,0.816226863089795,83,"inspectors-testers-sorters-samplers-weighers"
"413099","Sales representatives, services, all other",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",9444,2385.826535493117,140426.19345616264,24517.814801601406,1.0976995085367605,85,"sales-representatives-services-all-other"
"119041","Architectural & engineering managers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",9407,2381.1486140186094,184548.9250558095,28636.065498477143,4.211578236354201,89,"architectural-engineering-managers"
"172061","Computer hardware engineers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",9363,2375.57000389788,117171.27320303321,20708.19824548129,15.399898133641083,84,"computer-hardware-engineers"
"414010","Sales representatives, wholesale & manufacturing",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",9303,2367.9481138388232,101211.4952165968,23069.029263143922,0.5586974504245248,97,"sales-representatives-wholesale-manufacturing"
"2310XX","Lawyers, & judges, magistrates, & other judicial workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",9245,2360.5586120393486,162596.4722552731,35555.26569969704,0.6527745801747321,98,"lawyers-judges-magistrates-other-judicial-workers"
"436010","Secretaries & administrative assistants",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",9235,2359.280795106473,40809.71629669735,8762.022438937182,0.21993831305938896,98,"secretaries-administrative-assistants"
"172061","Computer hardware engineers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",9225,2358.0031706378945,107863.49224932249,13078.623605642422,14.069381191024107,94,"computer-hardware-engineers"
"112021","Marketing managers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",9178,2351.9899114925397,124360.27162780562,26201.150334415506,1.2852543197904487,88,"marketing-managers"
"119030","Education administrators",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",9084,2339.9143852370867,74216.33025099075,10758.637723535592,0.7214264378332742,85,"education-administrators"
"271020","Designers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",9064,2337.337260631668,73303.83980582525,17518.510051047342,0.8632003537789646,84,"designers"
"119030","Education administrators",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",9025,2332.3045278808468,76140.66747922437,11260.144147377503,0.6742324078713658,109,"education-administrators"
"2310XX","Lawyers, & judges, magistrates, & other judicial workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",8823,2306.0553152098346,176843.85447126828,36147.55589648438,0.7008254525942101,87,"lawyers-judges-magistrates-other-judicial-workers"
"271020","Designers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",8802,2303.3085104048,69384.09213815042,15182.50571164237,0.9687847573683025,84,"designers"
"291141","Registered nurses",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",8796,2302.523384354624,65588.19895407003,9277.332474941019,0.23040279863964458,84,"registered-nurses"
"151221","Computer and information research scientists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",8726,2293.3465624881615,113895.6265184506,27672.453147875683,20.596243473601554,74,"computer-and-information-research-scientists"
"413099","Sales representatives, services, all other",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",8607,2277.6533503995324,129032.12396886255,30617.1801118821,1.0972720426727258,87,"sales-representatives-services-all-other"
"111021","General & operations managers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",8498,2263.1869470927654,98454.30877853613,27075.773291659236,0.7512556976577961,88,"general-operations-managers"
"492011","Computer, automated teller, & office machine repairers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",8446,2256.254210300196,55224.51101112953,9699.894449244868,4.3529896684990605,78,"computer-automated-teller-office-machine-repairers"
"119030","Education administrators",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",8377,2247.016861948595,70293.40706696908,11171.113792113369,0.7693974416143234,85,"education-administrators"
"412010","Cashiers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",8296,2236.130167499101,17146.233847637417,4913.758162938188,0.17782444848535597,62,"cashiers"
"291141","Registered nurses",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",8184,2220.98154346549,66664.9403714565,10358.253290758672,0.23202031133692763,80,"registered-nurses"
"119030","Education administrators",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",8173,2219.4905546938976,73260.30784289734,8892.083247852535,0.711865970476999,83,"education-administrators"
"291141","Registered nurses",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",8168,2218.8115795992803,79703.07394711068,21443.278653054967,0.20226224517320404,76,"registered-nurses"
